step,loss,adapter_grad_abs_sum,llm_grad_abs_sum,gpu_mem_allocated_mb,gpu_mem_reserved_mb,elapsed_sec
1,6.670742511749268,593.09814453125,0.0,2411.02099609375,2476.0,0.33166983106639236
2,6.6077961921691895,627.180419921875,0.0,2411.5615234375,2566.0,0.3594270061003044
3,6.173650741577148,554.88818359375,0.0,2411.6279296875,2566.0,0.38166128809098154
4,6.101763725280762,417.74505615234375,0.0,2416.3671875,2568.0,0.40393995901104063
5,5.8628740310668945,349.22540283203125,0.0,2416.3671875,2568.0,0.42783337901346385
6,5.386798858642578,288.6198425292969,0.0,2421.1806640625,2574.0,0.45071997807826847
7,5.224214553833008,279.5486145019531,0.0,2421.1806640625,2574.0,0.47288732801098377
8,4.912511825561523,218.59913635253906,0.0,2451.62939453125,2574.0,0.4949829070828855
9,5.209578990936279,222.3343048095703,0.0,2451.62939453125,2574.0,0.5170225130859762
10,5.281346321105957,287.0498046875,0.0,2451.62939453125,2574.0,0.5390500680077821
11,4.912718772888184,256.50653076171875,0.0,2451.62939453125,2574.0,0.5609267430845648
12,4.610836505889893,220.4546356201172,0.0,2467.05419921875,2592.0,0.5831113600870594
13,4.951816558837891,208.13201904296875,0.0,2467.05419921875,2592.0,0.604691390064545
14,5.470454216003418,357.0006103515625,0.0,2467.05419921875,2592.0,0.6272917001042515
15,5.272246360778809,262.81719970703125,0.0,2467.05419921875,2592.0,0.6495216600596905
16,5.012205123901367,212.27041625976562,0.0,2467.05419921875,2592.0,0.6713971350109205
17,4.550272464752197,164.11941528320312,0.0,2467.05419921875,2592.0,0.6932399061042815
18,5.069699764251709,193.1329345703125,0.0,2467.05419921875,2592.0,0.7147476240061224
19,4.5858964920043945,266.6106872558594,0.0,2467.05419921875,2592.0,0.7366226210724562
20,4.598140716552734,224.6192626953125,0.0,2467.05419921875,2592.0,0.7585190930403769
21,4.441323757171631,314.1508483886719,0.0,2467.05419921875,2592.0,0.7804368680808693
22,4.5973052978515625,173.31298828125,0.0,2467.05419921875,2594.0,0.8022844530642033
23,4.816463470458984,229.34292602539062,0.0,2467.05419921875,2594.0,0.8242405659984797
24,4.965058326721191,194.5043182373047,0.0,2467.05419921875,2594.0,0.8457359650637954
25,4.714565277099609,238.23178100585938,0.0,2467.05419921875,2594.0,0.8671898590400815
26,4.469944000244141,335.9413146972656,0.0,2467.05419921875,2594.0,0.8890428839949891
27,4.282867431640625,283.28363037109375,0.0,2526.60986328125,2638.0,0.9112483200151473
28,4.353012561798096,299.41168212890625,0.0,2526.60986328125,2638.0,0.9327038479968905
29,4.248564720153809,198.11380004882812,0.0,2687.64501953125,2850.0,0.9707491419976577
30,3.985598564147949,402.18560791015625,0.0,2687.64501953125,2850.0,0.9933389290235937
31,4.416513442993164,182.68853759765625,0.0,2687.64501953125,2850.0,1.0158064600545913
32,4.581696510314941,326.70428466796875,0.0,2687.64501953125,2850.0,1.0380679450463504
33,4.25883150100708,190.98851013183594,0.0,2687.64501953125,2850.0,1.0601507360115647
34,4.130207061767578,270.3956298828125,0.0,2687.64501953125,2850.0,1.0816777260042727
35,4.582468032836914,335.8272705078125,0.0,2687.64501953125,2850.0,1.1035828590393066
36,3.8298957347869873,285.0906982421875,0.0,2687.64501953125,2850.0,1.1250899540027604
37,4.283617973327637,225.20989990234375,0.0,2687.64501953125,2850.0,1.1470716670155525
38,3.9455509185791016,189.68109130859375,0.0,2687.64501953125,2850.0,1.1690453110495582
39,4.397305488586426,286.5010070800781,0.0,2687.64501953125,2850.0,1.1909247970907018
40,4.313965797424316,814.3579711914062,0.0,2687.64501953125,2850.0,1.2129717910429463
41,4.069375514984131,344.29571533203125,0.0,2687.64501953125,2850.0,1.2348482561064884
42,4.165212631225586,195.908203125,0.0,2687.64501953125,2850.0,1.2567426040768623
43,3.641812324523926,218.99038696289062,0.0,2687.64501953125,2850.0,1.2786864649970084
44,3.2480483055114746,214.9121551513672,0.0,2687.64501953125,2850.0,1.3004850590368733
45,3.757265567779541,187.96163940429688,0.0,2687.64501953125,2850.0,1.3222262220224366
46,4.0970659255981445,174.82115173339844,0.0,2687.64501953125,2850.0,1.3441131230210885
47,3.7685706615448,197.4945068359375,0.0,2687.64501953125,2850.0,1.3658955020364374
48,3.6379194259643555,224.5909881591797,0.0,2687.64501953125,2850.0,1.387812155066058
49,3.5898025035858154,291.4209289550781,0.0,2687.64501953125,2850.0,1.4098507000599056
50,4.476210594177246,406.4618225097656,0.0,2687.64501953125,2850.0,1.4317314540967345
51,3.8662126064300537,510.4393615722656,0.0,2687.64501953125,2850.0,1.4536351200658828
52,3.7635750770568848,255.3723907470703,0.0,2687.64501953125,2850.0,1.4751053330255672
53,3.544546127319336,249.05484008789062,0.0,2687.64501953125,2850.0,1.4968752739951015
54,3.228682041168213,287.3711242675781,0.0,2687.64501953125,2850.0,1.5183997460408136
55,3.872267723083496,534.4558715820312,0.0,2687.64501953125,2850.0,1.5405421850737184
56,3.6456897258758545,288.29925537109375,0.0,2687.64501953125,2850.0,1.5623223530128598
57,3.2430992126464844,353.08648681640625,0.0,2687.64501953125,2850.0,1.5842373940395191
58,3.556098461151123,288.44464111328125,0.0,2687.64501953125,2850.0,1.606372895068489
59,3.426161050796509,507.4155578613281,0.0,2687.64501953125,2850.0,1.6282462381059304
60,3.350602149963379,322.8245849609375,0.0,2687.64501953125,2850.0,1.6501452390803024
61,3.4790871143341064,402.8726501464844,0.0,2687.64501953125,2850.0,1.671876669046469
62,3.8055405616760254,520.185791015625,0.0,2687.64501953125,2850.0,1.6937177480431274
63,3.1399593353271484,307.5704345703125,0.0,2687.64501953125,2850.0,1.7155244729947299
64,3.311537265777588,527.5780029296875,0.0,2687.64501953125,2850.0,1.7373475020285696
65,3.4933078289031982,344.3230285644531,0.0,2687.64501953125,2850.0,1.7592185240937397
66,3.064990282058716,306.25994873046875,0.0,2687.64501953125,2850.0,1.7806959110312164
67,3.2193472385406494,367.1923828125,0.0,2687.64501953125,2850.0,1.8027678220532835
68,3.173001527786255,332.646484375,0.0,2687.64501953125,2850.0,1.8246794170700014
69,2.6910834312438965,358.079345703125,0.0,2687.64501953125,2850.0,1.8465814350638539
70,3.023536205291748,368.2746276855469,0.0,2687.64501953125,2850.0,1.868434182018973
71,2.9499096870422363,323.8170166015625,0.0,2687.64501953125,2850.0,1.8903388320468366
72,2.6763947010040283,398.62615966796875,0.0,2687.64501953125,2850.0,1.9121924760984257
73,2.605681896209717,318.04168701171875,0.0,2687.64501953125,2850.0,1.9335989220999181
74,3.3606202602386475,441.63360595703125,0.0,2687.64501953125,2850.0,1.9553825251059607
75,2.643005847930908,425.25860595703125,0.0,2687.64501953125,2850.0,1.9772594870300964
76,2.6722347736358643,540.2091064453125,0.0,2687.64501953125,2850.0,1.9995436751050875
77,2.3843894004821777,343.4458312988281,0.0,2687.64501953125,2850.0,2.021391669055447
78,2.5129799842834473,598.7433471679688,0.0,2687.64501953125,2850.0,2.0430260410066694
79,2.4921679496765137,515.145751953125,0.0,2687.64501953125,2850.0,2.064428038080223
80,2.2293243408203125,359.0968017578125,0.0,2687.64501953125,2850.0,2.0861746181035414
81,2.4004173278808594,442.6126708984375,0.0,2687.64501953125,2850.0,2.1080032240133733
82,2.577923536300659,337.2708740234375,0.0,2687.64501953125,2850.0,2.1297885220265016
83,2.8910844326019287,829.358642578125,0.0,2687.64501953125,2850.0,2.1516462300205603
84,2.0100157260894775,361.26898193359375,0.0,2687.64501953125,2850.0,2.1731645420659333
85,2.0432629585266113,475.9459228515625,0.0,2687.64501953125,2850.0,2.1953824911033735
86,2.1188712120056152,504.16497802734375,0.0,2687.64501953125,2850.0,2.216849477030337
87,1.8453071117401123,444.1123046875,0.0,2687.64501953125,2850.0,2.238720562076196
88,1.779061198234558,370.0745849609375,0.0,2687.64501953125,2850.0,2.2601984310895205
89,2.106354236602783,603.025146484375,0.0,2687.64501953125,2850.0,2.282047789078206
90,2.3601033687591553,495.05908203125,0.0,2687.64501953125,2850.0,2.3039035201072693
91,2.7208497524261475,486.08538818359375,0.0,2687.64501953125,2850.0,2.3254038610029966
92,1.993861198425293,489.4161376953125,0.0,2687.64501953125,2850.0,2.3468428120249882
93,2.7655272483825684,490.5558166503906,0.0,2687.64501953125,2850.0,2.3682055920362473
94,1.59531831741333,365.42169189453125,0.0,2687.64501953125,2850.0,2.3903057040879503
95,2.884298801422119,559.229736328125,0.0,2687.64501953125,2850.0,2.412169737042859
96,1.998830795288086,576.7183837890625,0.0,2687.64501953125,2850.0,2.434044059016742
97,1.6187019348144531,404.1139831542969,0.0,2687.64501953125,2850.0,2.45581617904827
98,2.7871217727661133,553.3353881835938,0.0,2687.64501953125,2850.0,2.477705924073234
99,1.713737964630127,434.73834228515625,0.0,2687.64501953125,2850.0,2.499636269058101
