step,loss,adapter_grad_abs_sum,llm_grad_abs_sum,gpu_mem_allocated_mb,gpu_mem_reserved_mb,elapsed_sec
1,6.07919979095459,3953.725564599037,0.0,2476.1787109375,2614.0,0.4326934950076975
2,6.01472282409668,2674.228675365448,0.0,2490.6396484375,2908.0,0.4788889890041901
3,5.905615329742432,2780.032810628414,0.0,2490.6396484375,2908.0,0.5231100700038951
4,5.910001754760742,2516.5123851895332,0.0,2514.751953125,2918.0,0.5648601540015079
5,5.194087982177734,2457.199079632759,0.0,2783.16650390625,3592.0,0.6058018250041641
6,5.710896968841553,3258.7919268608093,0.0,2783.16650390625,3592.0,0.6479591929964954
7,5.365812301635742,1514.8144931197166,0.0,2783.16650390625,3592.0,0.6899020749988267
8,5.574557304382324,3093.723217368126,0.0,2783.16650390625,3592.0,0.7324168799968902
9,5.673165321350098,1714.9704887270927,0.0,2783.16650390625,3592.0,0.7737692130031064
10,5.360158443450928,1980.0620177388191,0.0,2783.16650390625,3592.0,0.8159783949959092
11,5.542719841003418,4728.604523897171,0.0,2783.16650390625,3592.0,0.857197769000777
12,5.837688446044922,2524.2638700008392,0.0,2783.16650390625,3592.0,0.8993824799981667
13,5.389787197113037,2162.548389196396,0.0,2783.16650390625,3592.0,0.9404651350050699
14,5.439578533172607,2063.792889714241,0.0,2783.16650390625,3592.0,0.981712984998012
15,4.897623538970947,2663.445163846016,0.0,2783.16650390625,3596.0,1.0241075660014758
16,5.4262566566467285,1687.5881212949753,0.0,2783.16650390625,3596.0,1.0654600470006699
17,5.613666534423828,4660.22281062603,0.0,2783.16650390625,3596.0,1.107914537002216
18,5.704143047332764,2668.574451446533,0.0,2783.16650390625,3596.0,1.1508727339969482
19,5.091355323791504,2231.865358889103,0.0,2783.16650390625,3596.0,1.1930550160031999
20,4.935412883758545,2331.9980334043503,0.0,2783.16650390625,3596.0,1.2358190310042119
21,4.873206615447998,1957.298962533474,0.0,2783.16650390625,3596.0,1.2767241429974092
22,4.806318283081055,2802.7449778318405,0.0,2783.16650390625,3596.0,1.3173518920084462
23,4.279890537261963,1572.5983943343163,0.0,2783.16650390625,3596.0,1.3582513330038637
24,4.983675479888916,2430.414309859276,0.0,2783.16650390625,3596.0,1.399418822998996
25,4.971987724304199,2292.0801171064377,0.0,2783.16650390625,3596.0,1.4418735560029745
26,4.630646705627441,2068.144705414772,0.0,2783.16650390625,3596.0,1.483919316000538
27,4.628882884979248,1768.8516270518303,0.0,2783.16650390625,3596.0,1.5265109250030946
28,4.828007698059082,1862.7387296557426,0.0,2783.16650390625,3616.0,1.5679317500034813
29,4.871603965759277,3704.6970188617706,0.0,2783.16650390625,3616.0,1.6106681829987792
30,4.577542304992676,2443.7464756965637,0.0,2783.16650390625,3616.0,1.652059565007221
31,4.609241485595703,2126.7915492653847,0.0,2783.16650390625,3616.0,1.6924574069998926
32,4.664247989654541,2122.04903703928,0.0,2783.16650390625,3616.0,1.734762898995541
33,4.083495140075684,1525.7355362772942,0.0,2783.16650390625,3616.0,1.7758041330089327
34,4.329966068267822,1693.0912630558014,0.0,2783.16650390625,3616.0,1.8157658999989508
35,4.384994983673096,2229.066919565201,0.0,2783.16650390625,3616.0,1.855523115998949
36,4.101988315582275,1893.3198164105415,0.0,2783.16650390625,3616.0,1.8982390180026414
37,3.6960697174072266,2475.268993616104,0.0,2783.16650390625,3616.0,1.939913959999103
38,4.036996364593506,2539.2178946733475,0.0,2783.16650390625,3616.0,1.982137518003583
39,4.168625354766846,2620.255429804325,0.0,2783.16650390625,3616.0,2.0225838530022884
40,4.195522308349609,2522.8171966075897,0.0,2783.16650390625,3616.0,2.0631180409982335
41,4.1151652336120605,2676.433647632599,0.0,2783.16650390625,3616.0,2.1034094030037522
42,3.8779397010803223,1827.7506207823753,0.0,2783.16650390625,3616.0,2.1453983270039316
43,4.1350226402282715,2119.379475772381,0.0,2783.16650390625,3616.0,2.1875147670070874
