step,loss,adapter_grad_abs_sum,llm_grad_abs_sum,gpu_mem_allocated_mb,gpu_mem_reserved_mb,elapsed_sec
1,12.650771141052246,194721.50325012207,0.0,1473.7001953125,1564.0,0.4353264899982605
2,11.634415626525879,320103.0382156372,0.0,1473.7001953125,1576.0,0.45889390999946045
3,9.81623363494873,175493.17625045776,0.0,1473.7001953125,1576.0,0.47982912799488986
4,9.59480094909668,177397.57313919067,0.0,1473.7001953125,1576.0,0.5005055789952166
5,10.228133201599121,51308.79951381683,0.0,1473.7001953125,1576.0,0.5212136229965836
6,8.030847549438477,34987.046926021576,0.0,1473.7001953125,1576.0,0.5419466149978689
7,9.142251014709473,972636.0848999023,0.0,1473.7001953125,1576.0,0.5626393969942001
8,8.514833450317383,26473.5685839653,0.0,1473.7001953125,1576.0,0.5836009939957876
9,9.562938690185547,75864.6561717987,0.0,1473.7001953125,1576.0,0.6042979949997971
10,8.093914985656738,344741.26190185547,0.0,1473.7001953125,1576.0,0.6249905049990048
11,9.041092872619629,55355.29036998749,0.0,1473.7001953125,1576.0,0.6458057089985232
12,8.810486793518066,33819.537722587585,0.0,1473.7001953125,1576.0,0.6665476019989001
13,8.011940002441406,22737.52087497711,0.0,1473.7001953125,1576.0,0.6873190299957059
14,8.147371292114258,29244.998785972595,0.0,1473.7001953125,1576.0,0.7081078519986477
15,9.135270118713379,152027.10502243042,0.0,1473.7001953125,1576.0,0.7288976790005108
16,8.466303825378418,581388.4719390869,0.0,1473.7001953125,1576.0,0.7499126019974938
17,9.19343090057373,45408.46569061279,0.0,1473.7001953125,1576.0,0.7706788659997983
18,7.12548303604126,23059.856051445007,0.0,1473.7001953125,1576.0,0.7914263659986318
19,7.930665016174316,205383.01848602295,0.0,1473.7001953125,1576.0,0.8121825819980586
20,8.032038688659668,263864.3895149231,0.0,1473.7001953125,1576.0,0.8330723239996587
21,8.594176292419434,44965.362599372864,0.0,1473.7001953125,1576.0,0.854264883993892
22,7.5576958656311035,149989.62672424316,0.0,1473.7001953125,1576.0,0.8751533579998068
23,7.436952590942383,17438.488618850708,0.0,1473.7001953125,1576.0,0.8958809149989975
24,8.516611099243164,101692.07194519043,0.0,1473.7001953125,1576.0,0.9166265769963502
25,7.692225933074951,16503.061849594116,0.0,1473.7001953125,1576.0,0.9376023529985105
26,7.275991916656494,25560.193567752838,0.0,1473.7001953125,1576.0,0.958306383996387
27,7.601843357086182,103291.77152061462,0.0,1473.7001953125,1576.0,0.9790664209940587
28,6.37647819519043,14468.96899843216,0.0,1473.7001953125,1576.0,0.9997865269979229
29,7.010002136230469,18456.816425800323,0.0,1473.7001953125,1576.0,1.0204876059942762
30,7.5107574462890625,17092.786213874817,0.0,1473.7001953125,1576.0,1.0412344129945268
31,7.630374431610107,23356.060544013977,0.0,1473.7001953125,1576.0,1.0627683589991648
32,6.990423202514648,78290.86614322662,0.0,1473.7001953125,1576.0,1.083466463998775
33,7.1977338790893555,23397.804611682892,0.0,1473.7001953125,1576.0,1.1041314829999465
34,8.11314582824707,26288.368672847748,0.0,1473.7001953125,1576.0,1.1250357729950338
35,7.364013671875,222781.84524154663,0.0,1473.7001953125,1576.0,1.1457134969969047
36,7.2570061683654785,106576.98458480835,0.0,1473.7001953125,1576.0,1.1663865339942276
37,7.0782270431518555,24385.392241954803,0.0,1473.7001953125,1576.0,1.187073999994027
38,7.2883148193359375,20889.766384601593,0.0,1473.7001953125,1576.0,1.207701913001074
39,7.58682918548584,17182.343351840973,0.0,1473.7001953125,1576.0,1.2283137810009066
40,6.6852946281433105,14938.664739847183,0.0,1473.7001953125,1576.0,1.2489894549944438
41,6.773839473724365,58457.59620666504,0.0,1473.7001953125,1576.0,1.2697830529941712
42,6.621427059173584,10844.444719076157,0.0,1473.7001953125,1576.0,1.2904602409980725
43,5.546053409576416,11925.02345085144,0.0,1473.7001953125,1576.0,1.3114720519952243
44,6.9746832847595215,53486.33394622803,0.0,1473.7001953125,1576.0,1.3323082429997157
45,6.623164653778076,14978.0519759655,0.0,1473.7001953125,1576.0,1.3530827009963105
46,6.240942001342773,14040.888814687729,0.0,1473.7001953125,1576.0,1.3737961079968954
47,6.8046979904174805,32676.437792778015,0.0,1473.7001953125,1576.0,1.3944404520007083
48,5.916652679443359,14631.381166219711,0.0,1473.7001953125,1576.0,1.4151165479997871
49,5.038671970367432,16728.206979751587,0.0,1473.7001953125,1576.0,1.4357918449968565
50,5.240469932556152,81144.4616985321,0.0,1473.7001953125,1576.0,1.4564718309993623
51,5.935750484466553,11265.65485906601,0.0,1473.7001953125,1576.0,1.4772597150004003
52,5.120297908782959,13581.919037818909,0.0,1473.7001953125,1576.0,1.498179207999783
