step,loss,adapter_grad_abs_sum,llm_grad_abs_sum,gpu_mem_allocated_mb,gpu_mem_reserved_mb,elapsed_sec
1,7.3939738273620605,44320.221095085144,0.0,1704.0947265625,1756.0,0.3469617160008056
2,6.443920135498047,10858.517938613892,0.0,1767.2294921875,1906.0,0.37457565100339707
3,6.855051040649414,9580.609765529633,0.0,1767.2294921875,1906.0,0.3986672260070918
4,6.84102725982666,5678.63482940197,0.0,1767.2294921875,1906.0,0.42245965599431656
5,6.513922691345215,23631.550693511963,0.0,1767.2294921875,1906.0,0.446153986005811
6,6.53338098526001,6129.400189399719,0.0,1767.2294921875,1906.0,0.4698542950063711
7,6.774364471435547,7858.930847465992,0.0,1767.2294921875,1906.0,0.493415050994372
8,6.308981418609619,7521.827604174614,0.0,1767.2294921875,1906.0,0.5169693600037135
9,6.407703876495361,4405.39586019516,0.0,1767.2294921875,1906.0,0.5408382680034265
10,6.305026054382324,2411.391355842352,0.0,1767.2294921875,1908.0,0.5646013020013925
11,5.950933456420898,2326.782018184662,0.0,1767.2294921875,1908.0,0.5883241810079198
12,6.079556465148926,2199.715857118368,0.0,1767.2294921875,1908.0,0.6119977969938191
13,5.803692817687988,3367.470157176256,0.0,1767.2294921875,1908.0,0.6356014259945368
14,6.348676681518555,2323.23570291698,0.0,2016.96240234375,2272.0,0.6594745070033241
15,6.164613723754883,1852.9253064244986,0.0,2016.96240234375,2272.0,0.6832966240035603
16,5.653726100921631,1939.718560732901,0.0,2016.96240234375,2272.0,0.7069295810069889
17,5.933590888977051,1647.8975683450699,0.0,2016.96240234375,2272.0,0.730717636004556
18,5.887799263000488,1803.5967282354832,0.0,2016.96240234375,2272.0,0.7538732410030207
19,5.991676330566406,1810.7895620018244,0.0,2040.5380859375,2458.0,0.7781147600035183
20,6.221707344055176,2033.7081322148442,0.0,2040.5380859375,2458.0,0.8018368140037637
21,6.145420551300049,1322.000990703702,0.0,2040.5380859375,2458.0,0.8254308760078857
22,5.634817123413086,1227.5390589982271,0.0,2040.5380859375,2458.0,0.849172438000096
23,6.014215469360352,1317.4912649393082,0.0,2040.5380859375,2458.0,0.8730104999995092
24,5.78964900970459,1455.7760686427355,0.0,2040.5380859375,2458.0,0.8966876769991359
25,5.597688674926758,1472.9548417180777,0.0,2040.5380859375,2458.0,0.9204216030047974
26,5.4641900062561035,1547.4589257836342,0.0,2040.5380859375,2458.0,0.9443771869991906
27,5.644036293029785,1330.553965114057,0.0,2040.5380859375,2458.0,0.9680872559983982
28,5.974956035614014,2198.6990923285484,0.0,2040.5380859375,2458.0,0.9917477060080273
29,5.6588335037231445,2706.9893358945847,0.0,2040.5380859375,2458.0,1.0154335490078665
30,5.556696891784668,1452.7563205584884,0.0,2040.5380859375,2458.0,1.0390682139986893
31,5.462348937988281,1585.408487200737,0.0,2040.5380859375,2458.0,1.062639701005537
32,5.661421775817871,1739.5029050260782,0.0,2040.5380859375,2458.0,1.0863526890025241
33,5.505427360534668,2511.94961977005,0.0,2040.5380859375,2458.0,1.110001837994787
34,5.741728782653809,1329.5289946682751,0.0,2040.5380859375,2458.0,1.133555234002415
35,5.790474891662598,1054.4862822555006,0.0,2040.5380859375,2458.0,1.1574753530003363
36,5.810432434082031,1537.550898656249,0.0,2040.5380859375,2458.0,1.1811010579986032
37,5.318269729614258,1196.3429775238037,0.0,2040.5380859375,2458.0,1.2048611700010952
38,5.644792556762695,1087.1987950131297,0.0,2040.5380859375,2458.0,1.228445519998786
39,5.393790245056152,965.0981481522322,0.0,2040.5380859375,2462.0,1.2524299259966938
40,5.69893741607666,1202.535469777882,0.0,2040.5380859375,2462.0,1.2762517390074208
41,5.725454330444336,1362.5990022867918,0.0,2040.5380859375,2462.0,1.2998766450036783
42,5.778531074523926,1370.5245805233717,0.0,2040.5380859375,2462.0,1.3234846190025564
43,5.176691055297852,1371.181690864265,0.0,2040.5380859375,2462.0,1.3468568920070538
44,5.199228286743164,1410.1476963087916,0.0,2040.5380859375,2462.0,1.3707996610028204
45,5.427639007568359,1474.0550500005484,0.0,2040.5380859375,2462.0,1.3944899310008623
46,5.5793890953063965,1152.2762873321772,0.0,2040.5380859375,2462.0,1.4180898369959323
47,5.389423370361328,1159.4552874490619,0.0,2040.5380859375,2462.0,1.4417363310058136
48,5.200908184051514,1073.9008931070566,0.0,2040.5380859375,2462.0,1.4652995719952742
49,5.587859153747559,1289.1211544163525,0.0,2040.5380859375,2462.0,1.4889311769948108
50,5.639654159545898,1259.3995226956904,0.0,2040.5380859375,2462.0,1.5125253050064202
51,5.230735778808594,978.3156977854669,0.0,2040.5380859375,2462.0,1.5361190539988456
52,5.2270402908325195,1049.7557563520968,0.0,2040.5380859375,2462.0,1.5598001390026184
53,5.223519325256348,1016.4987614750862,0.0,2040.5380859375,2462.0,1.5841087400040124
54,5.4513444900512695,1415.2766139879823,0.0,2040.5380859375,2462.0,1.6078556470019976
55,5.280791759490967,1082.17188411206,0.0,2040.5380859375,2462.0,1.631548699006089
56,5.381834983825684,1199.3666345700622,0.0,2040.5380859375,2462.0,1.655283372005215
57,5.332936763763428,891.632467456162,0.0,2040.5380859375,2462.0,1.6791017229988938
58,5.2625226974487305,815.5535914190114,0.0,2040.5380859375,2462.0,1.7034313559997827
59,5.025839805603027,845.1520700603724,0.0,2040.5380859375,2462.0,1.7271564950060565
60,5.316664695739746,1413.3615753799677,0.0,2040.5380859375,2462.0,1.7509991609986173
61,5.3094258308410645,1100.892616249621,0.0,2040.5380859375,2462.0,1.774749503005296
62,5.478435516357422,1514.5412651896477,0.0,2040.5380859375,2462.0,1.798666262999177
63,5.003819465637207,986.1620813496411,0.0,2040.5380859375,2462.0,1.8222144879982807
64,5.387144565582275,1337.3260157108307,0.0,2040.5380859375,2462.0,1.8457033849990694
65,5.193414688110352,1104.9182710424066,0.0,2040.5380859375,2462.0,1.8695289120078087
66,5.066598892211914,1695.195584796369,0.0,2040.5380859375,2462.0,1.893128188996343
67,4.902632713317871,827.3097623605281,0.0,2040.5380859375,2462.0,1.9169393250049325
68,4.683597564697266,1013.0433182902634,0.0,2040.5380859375,2462.0,1.94045838600141
69,4.553133010864258,942.7567924819887,0.0,2040.5380859375,2462.0,1.9640317010052968
70,5.286523818969727,1135.1542767360806,0.0,2040.5380859375,2462.0,1.9876804560044548
71,5.328795433044434,1397.5441457033157,0.0,2040.5380859375,2462.0,2.0114801330055343
72,5.1386308670043945,1012.4463182352483,0.0,2040.5380859375,2462.0,2.0351455049967626
73,5.109213352203369,2031.814131371677,0.0,2040.5380859375,2462.0,2.0588736930076266
74,5.08223295211792,1180.0287139452994,0.0,2040.5380859375,2462.0,2.082438066994655
75,5.317137718200684,1264.4224179312587,0.0,2040.5380859375,2462.0,2.106153925997205
76,5.021818161010742,4023.3608779907227,0.0,2040.5380859375,2462.0,2.1298401829990325
77,4.976642608642578,1523.0480496697128,0.0,2040.5380859375,2462.0,2.1534599139995407
78,5.162073135375977,1139.6529409065843,0.0,2040.5380859375,2462.0,2.177084568000282
79,5.541591644287109,1512.1900760792196,0.0,2040.5380859375,2462.0,2.200734060999821
80,5.307254791259766,8669.434498041868,0.0,2040.5380859375,2462.0,2.224631370001589
81,5.133571624755859,965.5063357688487,0.0,2040.5380859375,2462.0,2.248416635004105
82,5.288313865661621,7546.581785142422,0.0,2040.5380859375,2462.0,2.2720716250041733
83,5.230172157287598,1603.4002663940191,0.0,2040.5380859375,2462.0,2.2957924640068086
84,5.672279357910156,2145.4762301519513,0.0,2040.5380859375,2462.0,2.319340791000286
85,5.717401504516602,2572.4756495058537,0.0,2040.5380859375,2462.0,2.342988646996673
86,5.516915321350098,2220.235952988267,0.0,2040.5380859375,2462.0,2.3667813840002054
87,5.374731063842773,1873.5669836252928,0.0,2040.5380859375,2462.0,2.390431991996593
88,5.484896183013916,1674.400093227625,0.0,2040.5380859375,2462.0,2.4141537209943635
89,5.764388084411621,3215.1470670700073,0.0,2040.5380859375,2462.0,2.4380481940024765
90,5.373989105224609,969.8284907639027,0.0,2040.5380859375,2462.0,2.461823606005055
91,5.767722129821777,1250.9711343869567,0.0,2040.5380859375,2462.0,2.485537177999504
92,5.440202236175537,1712.85498803854,0.0,2040.5380859375,2462.0,2.509132174003753
93,5.272258758544922,830.8621063418686,0.0,2040.5380859375,2462.0,2.532868480993784
94,5.126372337341309,1041.1814473345876,0.0,2040.5380859375,2462.0,2.5565359169995645
95,5.414527893066406,913.7167785987258,0.0,2040.5380859375,2462.0,2.5802678589971038
96,5.225852012634277,1463.3692411519587,0.0,2040.5380859375,2462.0,2.6039469450042816
97,5.153599739074707,1136.5332792773843,0.0,2040.5380859375,2462.0,2.6275868070079014
98,5.659895896911621,2235.786614574492,0.0,2040.5380859375,2462.0,2.6514349469944136
99,5.590737819671631,930.0549123212695,0.0,2040.5380859375,2462.0,2.675164800006314
100,5.665212631225586,925.6083403602242,0.0,2040.5380859375,2462.0,2.6989220020041103
101,5.200385570526123,863.5086749531329,0.0,2040.5380859375,2462.0,2.7227530579984887
102,5.344809532165527,1019.7232556007802,0.0,2040.5927734375,2462.0,2.7463110069948016
103,5.184171676635742,817.1267533507198,0.0,2040.5927734375,2462.0,2.7699169349943986
104,5.176772117614746,812.9972753375769,0.0,2040.5927734375,2462.0,2.793660719995387
105,4.984503746032715,1199.6259626373649,0.0,2040.5927734375,2462.0,2.817232472996693
106,5.463962554931641,966.063468515873,0.0,2040.5927734375,2462.0,2.8411153920023935
107,5.096253395080566,1493.335256613791,0.0,2040.5927734375,2468.0,2.86599677799677
108,5.641421794891357,1073.6589597016573,0.0,2040.5927734375,2468.0,2.8900213750021067
109,5.045007705688477,664.8390809558332,0.0,2040.5927734375,2468.0,2.9137064660026226
110,5.164777755737305,721.4988690987229,0.0,2040.5927734375,2468.0,2.937455934996251
111,5.741497993469238,1251.9040628671646,0.0,2040.5927734375,2468.0,2.9611640609946335
112,5.262842178344727,907.0227141454816,0.0,2040.5927734375,2468.0,2.9848153939965414
113,5.503748893737793,806.0028776712716,0.0,2040.5927734375,2468.0,3.0083931270055473
114,4.93170166015625,2679.721727222204,0.0,2040.5927734375,2470.0,3.0323789499962004
115,4.939691543579102,906.7399692256004,0.0,2040.5927734375,2470.0,3.0560298839991447
116,4.916579246520996,792.898410577327,0.0,2040.5927734375,2470.0,3.0798417850019177
117,4.984708309173584,925.7372489776462,0.0,2040.5927734375,2470.0,3.103542583005037
118,4.692789077758789,1001.3868084251881,0.0,2040.5927734375,2470.0,3.1271666459942935
119,4.999262809753418,1002.5704518407583,0.0,2040.5927734375,2470.0,3.1507930060033686
120,5.201358795166016,757.6124306768179,0.0,2040.5927734375,2470.0,3.174353277994669
121,4.832279205322266,812.7777371145785,0.0,2040.5927734375,2470.0,3.1979370759945596
122,5.014669418334961,922.2165644206107,0.0,2040.5927734375,2470.0,3.221625235004467
123,5.087714672088623,660.9264582768083,0.0,2040.5927734375,2470.0,3.245533580004121
124,5.103457450866699,742.8989346306771,0.0,2040.5927734375,2470.0,3.26921741499973
